Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
MEX,2015-01-01,2017-12-31,138,'484,Mexico,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,95.1,E,
MEX,2016-01-01,2018-12-31,138,'484,Mexico,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,96.1,E,
MEX,2017-01-01,2019-12-31,138,'484,Mexico,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,97.1,E,
MEX,2018-01-01,2020-12-31,138,'484,Mexico,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,97.9,E,
MEX,2019-01-01,2021-12-31,138,'484,Mexico,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,98.5,E,
MEX,2020-01-01,2022-12-31,138,'484,Mexico,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,99.4,E,
MEX,2000-01-01,2002-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,38,E,
MEX,2001-01-01,2003-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,38.4,E,
MEX,2002-01-01,2004-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,38.5,E,
MEX,2003-01-01,2005-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,38.7,E,
MEX,2004-01-01,2006-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,39.3,E,
MEX,2005-01-01,2007-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,40,E,
MEX,2006-01-01,2008-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,40.6,E,
MEX,2007-01-01,2009-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,40.8,E,
MEX,2008-01-01,2010-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,44.1,E,
MEX,2009-01-01,2011-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,47,E,
MEX,2010-01-01,2012-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,50,E,
MEX,2011-01-01,2013-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,50.1,E,
MEX,2012-01-01,2014-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,50.3,E,
MEX,2013-01-01,2015-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,51,E,
MEX,2014-01-01,2016-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,51.4,E,
MEX,2015-01-01,2017-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,52.1,E,
MEX,2016-01-01,2018-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,53,E,
MEX,2017-01-01,2019-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,53.7,E,
MEX,2018-01-01,2020-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,54.3,E,
MEX,2019-01-01,2021-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,55,E,
MEX,2020-01-01,2022-12-31,138,'484,Mexico,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,56,E,
MEX,2000-01-01,2000-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2000,2000,Int$/cap,20896.8,X,
MEX,2001-01-01,2001-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2001,2001,Int$/cap,20484.3,X,
MEX,2002-01-01,2002-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2002,2002,Int$/cap,20127.4,X,
MEX,2003-01-01,2003-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2003,2003,Int$/cap,20065.4,X,
MEX,2004-01-01,2004-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2004,2004,Int$/cap,20477.6,X,
MEX,2005-01-01,2005-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2005,2005,Int$/cap,20613.6,X,
MEX,2006-01-01,2006-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2006,2006,Int$/cap,21312.1,X,
MEX,2007-01-01,2007-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2007,2007,Int$/cap,21470.5,X,
MEX,2008-01-01,2008-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2008,2008,Int$/cap,21400,X,
MEX,2009-01-01,2009-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2009,2009,Int$/cap,19806.4,X,
MEX,2010-01-01,2010-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2010,2010,Int$/cap,20517,X,
MEX,2011-01-01,2011-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2011,2011,Int$/cap,20922.8,X,
MEX,2012-01-01,2012-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2012,2012,Int$/cap,21365.7,X,
MEX,2013-01-01,2013-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2013,2013,Int$/cap,21265.8,X,
