Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
VNM,2000-01-01,2002-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20002002,2002,%,103,E,
VNM,2001-01-01,2003-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20012003,2003,%,105,E,
VNM,2002-01-01,2004-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20022004,2004,%,108,E,
VNM,2003-01-01,2005-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20032005,2005,%,109,E,
VNM,2004-01-01,2006-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20042006,2006,%,110,E,
VNM,2005-01-01,2007-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20052007,2007,%,110,E,
VNM,2006-01-01,2008-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20062008,2008,%,112,E,
VNM,2007-01-01,2009-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20072009,2009,%,114,E,
VNM,2008-01-01,2010-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20082010,2010,%,116,E,
VNM,2009-01-01,2011-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20092011,2011,%,118,E,
VNM,2010-01-01,2012-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20102012,2012,%,120,E,
VNM,2011-01-01,2013-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20112013,2013,%,121,E,
VNM,2012-01-01,2014-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20122014,2014,%,122,E,
VNM,2013-01-01,2015-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20132015,2015,%,123,E,
VNM,2014-01-01,2016-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20142016,2016,%,124,E,
VNM,2015-01-01,2017-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20152017,2017,%,125,E,
VNM,2016-01-01,2018-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20162018,2018,%,126,E,
VNM,2017-01-01,2019-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20172019,2019,%,127,E,
VNM,2018-01-01,2020-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20182020,2020,%,129,E,
VNM,2019-01-01,2021-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20192021,2021,%,131,E,
VNM,2020-01-01,2022-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20202022,2022,%,132,E,
VNM,2021-01-01,2023-12-31,237,'704,Viet Nam,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20212023,2023,%,133,E,
VNM,2000-01-01,2000-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,2266,E,
VNM,2001-01-01,2001-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,2327,E,
VNM,2002-01-01,2002-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,2389,E,
VNM,2003-01-01,2003-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,2447,E,
VNM,2004-01-01,2004-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,2510,E,
VNM,2005-01-01,2005-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,2501,E,
VNM,2006-01-01,2006-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,2516,E,
VNM,2007-01-01,2007-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,2582,E,
VNM,2008-01-01,2008-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,2649,E,
VNM,2009-01-01,2009-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,2672,E,
VNM,2010-01-01,2010-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,2731,E,
VNM,2011-01-01,2011-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,2761,E,
VNM,2012-01-01,2012-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,2822,E,
VNM,2013-01-01,2013-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,2810,E,
VNM,2014-01-01,2014-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,2847,E,
VNM,2015-01-01,2015-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,2842,E,
VNM,2016-01-01,2016-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,2874,E,
VNM,2017-01-01,2017-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,2897,E,
VNM,2018-01-01,2018-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,2926,E,
VNM,2019-01-01,2019-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,2965,E,
VNM,2020-01-01,2020-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,3010,E,
VNM,2021-01-01,2021-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,3049,E,
VNM,2022-01-01,2022-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,3073,E,
VNM,2023-01-01,2023-12-31,237,'704,Viet Nam,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,3084,E,Imputed value
VNM,2000-01-01,2002-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20002002,2002,kcal/cap/d,2328,E,
VNM,2001-01-01,2003-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20012003,2003,kcal/cap/d,2388,E,
VNM,2002-01-01,2004-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20022004,2004,kcal/cap/d,2449,E,
VNM,2003-01-01,2005-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20032005,2005,kcal/cap/d,2486,E,
VNM,2004-01-01,2006-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20042006,2006,kcal/cap/d,2509,E,
VNM,2005-01-01,2007-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20052007,2007,kcal/cap/d,2533,E,
VNM,2006-01-01,2008-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20062008,2008,kcal/cap/d,2583,E,
VNM,2007-01-01,2009-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20072009,2009,kcal/cap/d,2635,E,
VNM,2008-01-01,2010-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20082010,2010,kcal/cap/d,2684,E,
VNM,2009-01-01,2011-12-31,237,'704,Viet Nam,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20092011,2011,kcal/cap/d,2722,E,
