Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
YEM,2004-01-01,2004-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,2082,E,
YEM,2005-01-01,2005-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,2096,E,
YEM,2006-01-01,2006-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,2114,E,
YEM,2007-01-01,2007-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,2146,E,
YEM,2008-01-01,2008-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,2116,E,
YEM,2009-01-01,2009-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,2133,E,
YEM,2010-01-01,2010-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,2246,E,
YEM,2011-01-01,2011-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,2192,E,
YEM,2012-01-01,2012-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,2270,E,
YEM,2013-01-01,2013-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,2265,E,
YEM,2014-01-01,2014-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,2184,E,
YEM,2015-01-01,2015-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,2034,E,
YEM,2016-01-01,2016-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,1930,E,
YEM,2017-01-01,2017-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,1996,E,
YEM,2018-01-01,2018-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,1994,E,
YEM,2019-01-01,2019-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,2030,E,
YEM,2020-01-01,2020-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,2131,E,
YEM,2021-01-01,2021-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,2160,E,
YEM,2022-01-01,2022-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,2084,E,
YEM,2023-01-01,2023-12-31,249,'887,Yemen,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2017,E,Imputed value
YEM,2000-01-01,2002-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20002002,2002,kcal/cap/d,2093,E,
YEM,2001-01-01,2003-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20012003,2003,kcal/cap/d,2084,E,
YEM,2002-01-01,2004-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20022004,2004,kcal/cap/d,2084,E,
YEM,2003-01-01,2005-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20032005,2005,kcal/cap/d,2085,E,
YEM,2004-01-01,2006-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20042006,2006,kcal/cap/d,2098,E,
YEM,2005-01-01,2007-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20052007,2007,kcal/cap/d,2119,E,
YEM,2006-01-01,2008-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20062008,2008,kcal/cap/d,2125,E,
YEM,2007-01-01,2009-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20072009,2009,kcal/cap/d,2132,E,
YEM,2008-01-01,2010-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20082010,2010,kcal/cap/d,2166,E,
YEM,2009-01-01,2011-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20092011,2011,kcal/cap/d,2191,E,
YEM,2010-01-01,2012-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20102012,2012,kcal/cap/d,2236,E,
YEM,2011-01-01,2013-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20112013,2013,kcal/cap/d,2243,E,
YEM,2012-01-01,2014-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20122014,2014,kcal/cap/d,2239,E,
YEM,2013-01-01,2015-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20132015,2015,kcal/cap/d,2159,E,
YEM,2014-01-01,2016-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20142016,2016,kcal/cap/d,2047,E,
YEM,2015-01-01,2017-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20152017,2017,kcal/cap/d,1986,E,
YEM,2016-01-01,2018-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20162018,2018,kcal/cap/d,1974,E,
YEM,2017-01-01,2019-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20172019,2019,kcal/cap/d,2007,E,
YEM,2018-01-01,2020-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20182020,2020,kcal/cap/d,2053,E,
YEM,2019-01-01,2021-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20192021,2021,kcal/cap/d,2108,E,
YEM,2020-01-01,2022-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20202022,2022,kcal/cap/d,2125,E,
YEM,2021-01-01,2023-12-31,249,'887,Yemen,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20212023,2023,kcal/cap/d,2086,E,
YEM,2000-01-01,2002-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20002002,2002,%,65,E,
YEM,2001-01-01,2003-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20012003,2003,%,64,E,
YEM,2002-01-01,2004-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20022004,2004,%,62,E,
YEM,2003-01-01,2005-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20032005,2005,%,61,E,
YEM,2004-01-01,2006-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20042006,2006,%,61,E,
YEM,2005-01-01,2007-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20052007,2007,%,61,E,
YEM,2006-01-01,2008-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20062008,2008,%,62,E,
YEM,2007-01-01,2009-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20072009,2009,%,62,E,
YEM,2008-01-01,2010-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20082010,2010,%,63,E,
YEM,2009-01-01,2011-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20092011,2011,%,63,E,
YEM,2010-01-01,2012-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20102012,2012,%,63,E,
YEM,2011-01-01,2013-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20112013,2013,%,62,E,
YEM,2012-01-01,2014-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20122014,2014,%,61,E,
YEM,2013-01-01,2015-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20132015,2015,%,60,E,
YEM,2014-01-01,2016-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20142016,2016,%,60,E,
YEM,2015-01-01,2017-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20152017,2017,%,61,E,
YEM,2016-01-01,2018-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20162018,2018,%,62,E,
YEM,2017-01-01,2019-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20172019,2019,%,62,E,
YEM,2018-01-01,2020-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20182020,2020,%,62,E,
YEM,2019-01-01,2021-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20192021,2021,%,61,E,
YEM,2020-01-01,2022-12-31,249,'887,Yemen,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20202022,2022,%,62,E,
YEM,2000-01-01,2002-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,57.8,E,
YEM,2001-01-01,2003-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,58.1,E,
YEM,2002-01-01,2004-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,57.5,E,
YEM,2003-01-01,2005-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,56.5,E,
YEM,2004-01-01,2006-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,55.6,E,
YEM,2005-01-01,2007-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,56.2,E,
YEM,2006-01-01,2008-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,56.2,E,
YEM,2007-01-01,2009-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,57,E,
YEM,2008-01-01,2010-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,59.2,E,
YEM,2009-01-01,2011-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,60.6,E,
YEM,2010-01-01,2012-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,62.6,E,
YEM,2011-01-01,2013-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,62.2,E,
YEM,2012-01-01,2014-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,62.9,E,
YEM,2013-01-01,2015-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,60.1,E,
YEM,2014-01-01,2016-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,56.6,E,
YEM,2015-01-01,2017-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,53.5,E,
YEM,2016-01-01,2018-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,52.3,E,
YEM,2017-01-01,2019-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,53.4,E,
YEM,2018-01-01,2020-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,55.2,E,
YEM,2019-01-01,2021-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,58.3,E,
YEM,2020-01-01,2022-12-31,249,'887,Yemen,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,59.3,E,
YEM,2000-01-01,2002-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,11,E,
YEM,2001-01-01,2003-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,12.1,E,
YEM,2002-01-01,2004-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,13.1,E,
YEM,2003-01-01,2005-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,13.6,E,
YEM,2004-01-01,2006-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,13.1,E,
YEM,2005-01-01,2007-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,12.7,E,
YEM,2006-01-01,2008-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,12.3,E,
YEM,2007-01-01,2009-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,12.6,E,
YEM,2008-01-01,2010-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,12.8,E,
YEM,2009-01-01,2011-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,13.1,E,
YEM,2010-01-01,2012-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,13.3,E,
YEM,2011-01-01,2013-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,13.8,E,
YEM,2012-01-01,2014-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,14.6,E,
YEM,2013-01-01,2015-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,13.9,E,
YEM,2014-01-01,2016-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,12.7,E,
YEM,2015-01-01,2017-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,11.3,E,
YEM,2016-01-01,2018-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,10.7,E,
YEM,2017-01-01,2019-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,11.3,E,
YEM,2018-01-01,2020-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,12.1,E,
YEM,2019-01-01,2021-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,13.2,E,
YEM,2020-01-01,2022-12-31,249,'887,Yemen,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,12.9,E,
YEM,2000-01-01,2002-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20002002,2002,%,24.4,E,
YEM,2001-01-01,2003-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20012003,2003,%,25.3,E,
YEM,2002-01-01,2004-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20022004,2004,%,25.7,E,
YEM,2003-01-01,2005-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20032005,2005,%,26,E,
YEM,2004-01-01,2006-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20042006,2006,%,25.5,E,
YEM,2005-01-01,2007-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20052007,2007,%,24.4,E,
YEM,2006-01-01,2008-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20062008,2008,%,23.8,E,
YEM,2007-01-01,2009-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20072009,2009,%,23.7,E,
YEM,2008-01-01,2010-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20082010,2010,%,22.2,E,
YEM,2009-01-01,2011-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20092011,2011,%,24.2,E,
YEM,2010-01-01,2012-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20102012,2012,%,25.2,E,
YEM,2011-01-01,2013-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20112013,2013,%,28.1,E,
YEM,2012-01-01,2014-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20122014,2014,%,28.5,E,
YEM,2013-01-01,2015-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20132015,2015,%,32.4,E,
YEM,2014-01-01,2016-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20142016,2016,%,38.1,E,
YEM,2015-01-01,2017-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20152017,2017,%,41.3,E,
YEM,2016-01-01,2018-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20162018,2018,%,42,E,
YEM,2017-01-01,2019-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20172019,2019,%,40.2,E,
YEM,2018-01-01,2020-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20182020,2020,%,38.4,E,
YEM,2019-01-01,2021-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20192021,2021,%,36.7,E,
YEM,2020-01-01,2022-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20202022,2022,%,36.9,E,
YEM,2021-01-01,2023-12-31,249,'887,Yemen,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20212023,2023,%,39.5,E,
YEM,2000-01-01,2002-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20002002,2002,million No,4.7,E,
YEM,2001-01-01,2003-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20012003,2003,million No,5,E,
YEM,2002-01-01,2004-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20022004,2004,million No,5.2,E,
YEM,2003-01-01,2005-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20032005,2005,million No,5.4,E,
YEM,2004-01-01,2006-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20042006,2006,million No,5.4,E,
YEM,2005-01-01,2007-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20052007,2007,million No,5.4,E,
YEM,2006-01-01,2008-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20062008,2008,million No,5.4,E,
YEM,2007-01-01,2009-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20072009,2009,million No,5.5,E,
YEM,2008-01-01,2010-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20082010,2010,million No,5.3,E,
YEM,2009-01-01,2011-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20092011,2011,million No,6,E,
YEM,2010-01-01,2012-12-31,249,'887,Yemen,210011,Number of people undernourished (million) (3-year average),6132,Value,20102012,2012,million No,6.4,E,
