Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
MAR,2006-01-01,2006-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,3246,E,
MAR,2007-01-01,2007-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,3251,E,
MAR,2008-01-01,2008-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,3256,E,
MAR,2009-01-01,2009-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,3262,E,
MAR,2010-01-01,2010-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,3267,E,
MAR,2011-01-01,2011-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,3316,E,
MAR,2012-01-01,2012-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,3332,E,
MAR,2013-01-01,2013-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,3337,E,
MAR,2014-01-01,2014-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,3384,E,
MAR,2015-01-01,2015-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,3374,E,
MAR,2016-01-01,2016-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,3406,E,
MAR,2017-01-01,2017-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,3360,E,
MAR,2018-01-01,2018-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,3412,E,
MAR,2019-01-01,2019-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,3386,E,
MAR,2020-01-01,2020-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,3351,E,
MAR,2021-01-01,2021-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,3373,E,
MAR,2022-01-01,2022-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,3332,E,
MAR,2023-01-01,2023-12-31,143,'504,Morocco,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,3335,E,Imputed value
